locus,GC_content,protein_length,similarity_to_effectors_vs_non_effectors,A_full_protein,A_N-terminus,C_full_protein,C_N-terminus,D_full_protein,D_N-terminus,E_full_protein,E_N-terminus,F_full_protein,F_N-terminus,G_full_protein,G_N-terminus,H_full_protein,H_N-terminus,I_full_protein,I_N-terminus,K_full_protein,K_N-terminus,L_full_protein,L_N-terminus,M_full_protein,M_N-terminus,N_full_protein,N_N-terminus,P_full_protein,P_N-terminus,Q_full_protein,Q_N-terminus,R_full_protein,R_N-terminus,S_full_protein,S_N-terminus,T_full_protein,T_N-terminus,V_full_protein,V_N-terminus,W_full_protein,W_N-terminus,Y_full_protein,Y_N-terminus,hydrophobicity_N-terminus_BLAS910101,amphiphilicity_N-terminus_MITS020101,hydrophilicity_N-terminus_KUHL950101,hydrophobicity_N-terminus_CIDH920105,homology_to_effectors_(bit_score),hits_to_effectors,homology_to_mammal_pathogens_effectors_(bit_score),hits_to_mammal_pathogens_effectors,homology_to_phytopathogens_effectors_(bit_score),hits_to_phytopathogens_effectors,SecYEG_existence_(SignalP),SecYEG_score_(SignalP),distance_from_closest_effector,effectors_in_closest_5_ORFs,effectors_in_closest_10_ORFs,effectors_in_closest_15_ORFs,effectors_in_closest_20_ORFs,effectors_in_closest_25_ORFs,effectors_in_closest_30_ORFs,is_effector
ACCM_2670,0.6711644177911045,666,0.02226521459935693,0.18018018018018014,0.2,0.003003003003003003,0.0,0.04354354354354354,0.0,0.028528528528528524,0.0,0.05705705705705705,0.04,0.07207207207207207,0.04,0.013513513513513514,0.0,0.03453453453453453,0.12,0.027027027027027032,0.04,0.12462462462462462,0.12,0.024024024024024024,0.04,0.01951951951951952,0.0,0.036036036036036036,0.04,0.03903903903903904,0.0,0.06456456456456458,0.0,0.04354354354354354,0.08,0.03753753753753754,0.04,0.08858858858858859,0.2,0.022522522522522518,0.0,0.040540540540540536,0.04,0.7257600000000001,0.3492,0.6876000000000001,0.5619999999999998,0.0,0,0.0,0,0.0,0,0,0.162,75,0,0,0,0,0,0,?
ACCM_2671,0.7197530864197531,269,-0.013729167265393331,0.1895910780669145,0.12,0.0037174721189591076,0.0,0.044609665427509285,0.0,0.06691449814126392,0.04,0.03345724907063197,0.0,0.044609665427509285,0.0,0.026022304832713755,0.04,0.03717472118959108,0.0,0.022304832713754646,0.0,0.07806691449814128,0.0,0.022304832713754646,0.08,0.01858736059479554,0.0,0.10037174721189593,0.24,0.026022304832713755,0.0,0.10408921933085502,0.24,0.05947955390334572,0.08,0.03717472118959108,0.08,0.0483271375464684,0.08,0.011152416356877323,0.0,0.026022304832713755,0.0,0.44264,0.6968000000000001,0.9936,-0.12400000000000005,0.0,0,0.0,0,0.0,0,0,0.27399999999999997,76,0,0,0,0,0,0,no
ACCM_2672,0.724188790560472,451,0.01917361330661519,0.16186252771618626,0.2,0.028824833702882482,0.04,0.03991130820399113,0.04,0.06651884700665188,0.04,0.022172949002217297,0.0,0.11751662971175167,0.12,0.01995565410199556,0.08,0.03325942350332594,0.0,0.017738359201773836,0.0,0.09090909090909093,0.08,0.015521064301552109,0.04,0.01995565410199556,0.04,0.03991130820399113,0.0,0.03991130820399113,0.0,0.07317073170731707,0.04,0.03547671840354767,0.04,0.05543237250554324,0.12,0.08647450110864745,0.08,0.008869179600886918,0.0,0.026607538802660757,0.04,0.51052,0.4672,0.88,-0.040400000000000026,0.0,0,0.0,0,0.0,0,0,0.141,77,0,0,0,0,0,0,no
ACCM_2673,0.6772486772486772,440,0.016265706367166524,0.0931818181818182,0.12,0.03636363636363636,0.0,0.05681818181818181,0.08,0.054545454545454536,0.0,0.022727272727272728,0.08,0.0931818181818182,0.04,0.022727272727272728,0.0,0.06363636363636363,0.08,0.027272727272727268,0.0,0.05681818181818181,0.08,0.03409090909090909,0.04,0.045454545454545456,0.04,0.05681818181818181,0.16,0.03409090909090909,0.0,0.06136363636363636,0.08,0.045454545454545456,0.12,0.05909090909090909,0.04,0.1,0.0,0.020454545454545454,0.04,0.01590909090909091,0.0,0.5760000000000001,0.4732,0.85,0.1136,0.0,0,0.0,0,0.0,0,0,0.124,78,0,0,0,0,0,0,no
ACCM_2674,0.6741496598639456,489,0.024874668355833185,0.12678936605316973,0.24,0.012269938650306749,0.0,0.026584867075664625,0.04,0.014314928425357872,0.0,0.05521472392638037,0.0,0.10429447852760736,0.16,0.0081799591002045,0.0,0.04703476482617587,0.0,0.024539877300613498,0.0,0.14519427402862986,0.0,0.030674846625766868,0.12,0.024539877300613498,0.04,0.059304703476482624,0.12,0.026584867075664625,0.0,0.03680981595092025,0.04,0.059304703476482624,0.16,0.04294478527607362,0.08,0.08997955010224949,0.0,0.032719836400818,0.0,0.032719836400818,0.0,0.5058799999999999,0.098,0.8672,-0.32,0.0,0,0.0,0,0.0,0,0,0.29100000000000004,79,0,0,0,0,0,0,no
ACCM_2675,0.6974674880219028,486,0.014269238032663119,0.1440329218106996,0.08,0.0102880658436214,0.04,0.061728395061728385,0.08,0.051440329218107005,0.08,0.043209876543209874,0.0,0.10288065843621401,0.08,0.03292181069958848,0.0,0.037037037037037035,0.04,0.0308641975308642,0.0,0.061728395061728385,0.12,0.02880658436213992,0.04,0.02674897119341564,0.04,0.05349794238683128,0.04,0.03292181069958848,0.0,0.06584362139917696,0.12,0.034979423868312765,0.04,0.059670781893004114,0.08,0.08436213991769548,0.12,0.01440329218106996,0.0,0.022633744855967083,0.0,0.48988000000000004,0.3956,0.9256,-0.006399999999999988,0.0,0,0.0,0,0.0,0,0,0.11,80,0,0,0,0,0,0,no
ACCM_2676,0.6848772763262074,420,0.012091131545901218,0.09523809523809523,0.0,0.016666666666666666,0.0,0.06666666666666668,0.16,0.061904761904761914,0.04,0.023809523809523808,0.0,0.10952380952380952,0.04,0.042857142857142864,0.0,0.05952380952380953,0.04,0.023809523809523808,0.04,0.06428571428571428,0.12,0.0380952380952381,0.04,0.02619047619047619,0.04,0.05476190476190476,0.0,0.03333333333333333,0.04,0.06666666666666668,0.12,0.03333333333333333,0.04,0.0761904761904762,0.2,0.07857142857142857,0.04,0.009523809523809523,0.04,0.01904761904761905,0.0,0.40992,0.8188,1.0412,-0.21560000000000007,0.0,0,0.0,0,0.0,0,0,0.151,81,0,0,0,0,0,0,no
ACCM_2677,0.7180205415499533,356,-0.004278052158134135,0.1348314606741573,0.16,0.008426966292134831,0.0,0.033707865168539325,0.0,0.03651685393258427,0.0,0.02808988764044944,0.08,0.16573033707865167,0.04,0.0,0.0,0.02247191011235955,0.0,0.02808988764044944,0.0,0.09550561797752807,0.16,0.0449438202247191,0.04,0.04775280898876405,0.04,0.02808988764044944,0.08,0.04775280898876405,0.0,0.05617977528089888,0.04,0.09269662921348316,0.24,0.05617977528089888,0.12,0.05056179775280899,0.0,0.002808988764044944,0.0,0.01966292134831461,0.0,0.58548,0.098,0.8380000000000001,-0.07840000000000003,0.0,0,42.7,2,37.0,1,1,0.746,82,0,0,0,0,0,0,?
ACCM_2678,0.6844783715012722,130,0.0016659333700520251,0.07692307692307693,0.08,0.015384615384615384,0.04,0.038461538461538464,0.0,0.07692307692307693,0.08,0.030769230769230767,0.12,0.06923076923076922,0.04,0.015384615384615384,0.04,0.015384615384615384,0.0,0.015384615384615384,0.0,0.09230769230769233,0.16,0.015384615384615384,0.04,0.015384615384615384,0.04,0.061538461538461535,0.0,0.04615384615384616,0.12,0.1076923076923077,0.12,0.08461538461538462,0.0,0.09230769230769233,0.08,0.1,0.04,0.015384615384615384,0.0,0.015384615384615384,0.0,0.51552,0.6036,0.9244,0.0744,0.0,0,0.0,0,0.0,0,0,0.138,83,0,0,0,0,0,0,?
ACCM_2679,0.6807017543859649,284,0.004989361377305164,0.15492957746478872,0.2,0.0,0.0,0.03873239436619718,0.04,0.056338028169014086,0.04,0.03873239436619718,0.0,0.07746478873239436,0.04,0.01056338028169014,0.0,0.045774647887323945,0.04,0.03169014084507042,0.04,0.07746478873239436,0.16,0.02464788732394366,0.04,0.03873239436619718,0.08,0.06338028169014084,0.12,0.028169014084507043,0.0,0.08450704225352113,0.0,0.056338028169014086,0.04,0.05985915492957746,0.04,0.07042253521126761,0.04,0.014084507042253518,0.0,0.028169014084507043,0.08,0.6154799999999999,0.6023999999999999,0.8352,0.15519999999999995,0.0,0,0.0,0,0.0,0,0,0.195,84,0,0,0,0,0,0,?
ACCM_2680,0.7077363896848138,348,0.002779618733603537,0.15229885057471265,0.12,0.008620689655172414,0.0,0.06896551724137931,0.04,0.06609195402298851,0.04,0.04885057471264368,0.04,0.04885057471264368,0.08,0.045977011494252866,0.08,0.03735632183908046,0.08,0.011494252873563218,0.0,0.10344827586206896,0.16,0.020114942528735632,0.04,0.014367816091954025,0.08,0.0603448275862069,0.04,0.04310344827586207,0.0,0.09482758620689656,0.12,0.03160919540229885,0.0,0.040229885057471264,0.0,0.057471264367816084,0.04,0.02298850574712644,0.0,0.02298850574712644,0.04,0.5413999999999999,0.6632000000000001,0.8852000000000001,0.2672,0.0,0,0.0,0,0.0,0,0,0.132,85,0,0,0,0,0,0,?
ACCM_2681,0.69782480893592,566,0.02081156426971697,0.12014134275618375,0.04,0.01060070671378092,0.0,0.05830388692579505,0.08,0.05830388692579505,0.04,0.0353356890459364,0.0,0.0989399293286219,0.08,0.026501766784452298,0.0,0.044169611307420496,0.08,0.0176678445229682,0.0,0.1060070671378092,0.16,0.0176678445229682,0.08,0.03003533568904593,0.08,0.05477031802120141,0.0,0.044169611307420496,0.08,0.08303886925795052,0.08,0.044169611307420496,0.0,0.037102473498233215,0.12,0.07773851590106008,0.08,0.00353356890459364,0.0,0.03180212014134275,0.0,0.513,0.3468,0.916,0.029999999999999964,0.0,0,0.0,0,0.0,0,0,0.14400000000000002,86,0,0,0,0,0,0,?
ACCM_2682,0.6725146198830411,398,0.0167343780022147,0.11557788944723618,0.08,0.007537688442211055,0.0,0.07035175879396985,0.08,0.05025125628140704,0.0,0.06532663316582915,0.04,0.07537688442211055,0.0,0.02512562814070352,0.04,0.037688442211055266,0.08,0.027638190954773868,0.04,0.1306532663316583,0.2,0.017587939698492462,0.08,0.017587939698492462,0.0,0.04522613065326633,0.04,0.055276381909547735,0.08,0.09045226130653268,0.04,0.027638190954773868,0.04,0.032663316582914576,0.08,0.06281407035175879,0.0,0.01256281407035176,0.04,0.032663316582914576,0.04,0.60172,0.8824,0.8532000000000001,0.3232,0.0,0,0.0,0,28.9,1,0,0.135,87,0,0,0,0,0,0,no
ACCM_2683,0.7070357554786619,288,0.005399878749814194,0.1527777777777778,0.08,0.02430555555555556,0.04,0.0625,0.16,0.04166666666666666,0.0,0.027777777777777776,0.04,0.06944444444444445,0.0,0.04513888888888889,0.04,0.02430555555555556,0.08,0.003472222222222222,0.0,0.09722222222222222,0.16,0.02430555555555556,0.04,0.010416666666666666,0.04,0.08333333333333333,0.16,0.05555555555555555,0.04,0.06597222222222222,0.0,0.04513888888888889,0.08,0.04166666666666666,0.04,0.08680555555555555,0.0,0.027777777777777776,0.0,0.010416666666666666,0.0,0.5633599999999999,0.108,0.8404,0.1,0.0,0,0.0,0,0.0,0,0,0.109,88,0,0,0,0,0,0,?
ACCM_2684,0.6451612903225806,61,0.027092660296645917,0.21311475409836064,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.09836065573770493,0.08,0.11475409836065575,0.12,0.0,0.0,0.14754098360655735,0.2,0.049180327868852465,0.04,0.13114754098360654,0.12,0.032786885245901634,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.016393442622950817,0.0,0.049180327868852465,0.08,0.0,0.0,0.13114754098360654,0.04,0.0,0.0,0.016393442622950817,0.04,0.72748,0.3492,0.6783999999999999,0.5512,0.0,0,0.0,0,0.0,0,0,0.27699999999999997,89,0,0,0,0,0,0,?
ACCM_2685,0.6708967851099831,393,0.010831419003221585,0.11195928753180663,0.08,0.012722646310432571,0.0,0.07888040712468193,0.12,0.055979643765903316,0.08,0.027989821882951654,0.08,0.08396946564885496,0.04,0.027989821882951654,0.04,0.07124681933842239,0.04,0.050890585241730284,0.04,0.06615776081424936,0.04,0.015267175572519085,0.04,0.022900763358778626,0.04,0.050890585241730284,0.04,0.043256997455470736,0.04,0.055979643765903316,0.0,0.03816793893129771,0.16,0.06615776081424936,0.04,0.07124681933842239,0.08,0.005089058524173028,0.0,0.043256997455470736,0.0,0.4683599999999999,0.3564,0.9223999999999998,-0.1604,33.5,1,0.0,0,0.0,0,0,0.10300000000000001,90,0,0,0,0,0,0,no
ACCM_2686,0.7303240740740741,287,0.008190559971756897,0.15331010452961671,0.2,0.010452961672473868,0.0,0.013937282229965157,0.0,0.055749128919860634,0.0,0.03832752613240418,0.12,0.08013937282229965,0.08,0.020905923344947737,0.04,0.0313588850174216,0.0,0.006968641114982578,0.0,0.10801393728222997,0.16,0.024390243902439025,0.04,0.006968641114982578,0.0,0.0940766550522648,0.16,0.04529616724738676,0.0,0.11498257839721256,0.08,0.027874564459930317,0.0,0.041811846689895474,0.0,0.06968641114982578,0.04,0.027874564459930317,0.08,0.027874564459930317,0.0,0.6872799999999999,0.8083999999999999,0.7356,0.4688000000000001,0.0,0,0.0,0,0.0,0,0,0.20800000000000002,91,0,0,0,0,0,0,no
ACCM_2687,0.6815578465063001,290,0.010547966361479422,0.1,0.12,0.010344827586206895,0.04,0.05517241379310345,0.0,0.03793103448275862,0.0,0.04827586206896552,0.04,0.07241379310344828,0.04,0.013793103448275862,0.0,0.04482758620689655,0.0,0.02413793103448276,0.0,0.1103448275862069,0.24,0.03793103448275862,0.08,0.02413793103448276,0.04,0.07241379310344828,0.08,0.03103448275862069,0.0,0.10689655172413794,0.16,0.04137931034482759,0.0,0.05172413793103448,0.04,0.05862068965517241,0.12,0.03103448275862069,0.0,0.027586206896551724,0.0,0.62984,0.392,0.8080000000000002,0.4084,0.0,0,0.0,0,0.0,0,0,0.21100000000000002,92,0,0,0,0,0,0,no
ACCM_2688,0.7249190938511327,308,0.0020942038651912687,0.11363636363636365,0.04,0.016233766233766232,0.04,0.048701298701298704,0.08,0.07792207792207792,0.0,0.03896103896103896,0.0,0.09415584415584416,0.12,0.042207792207792215,0.12,0.022727272727272728,0.04,0.006493506493506494,0.0,0.1266233766233766,0.12,0.012987012987012988,0.04,0.016233766233766232,0.0,0.09415584415584416,0.08,0.02922077922077922,0.0,0.09090909090909093,0.12,0.02922077922077922,0.0,0.042207792207792215,0.2,0.048701298701298704,0.0,0.025974025974025976,0.0,0.022727272727272728,0.0,0.4612799999999999,0.468,0.9288,-0.07880000000000001,0.0,0,0.0,0,0.0,0,0,0.127,93,0,0,0,0,0,0,?
ACCM_2689,0.7045123726346434,228,0.00775451590821026,0.12719298245614036,0.2,0.008771929824561403,0.0,0.04385964912280702,0.0,0.04824561403508772,0.04,0.030701754385964914,0.08,0.07894736842105263,0.0,0.02631578947368421,0.16,0.02192982456140351,0.04,0.05263157894736842,0.0,0.13157894736842105,0.12,0.013157894736842105,0.04,0.017543859649122806,0.0,0.06140350877192983,0.08,0.07017543859649122,0.04,0.05263157894736842,0.04,0.05263157894736842,0.0,0.06578947368421052,0.12,0.07017543859649122,0.04,0.013157894736842105,0.0,0.013157894736842105,0.0,0.5656399999999999,0.4308,0.8348,0.242,0.0,0,0.0,0,0.0,0,0,0.225,94,0,0,0,0,0,0,no
ACCM_2690,0.7103559870550162,205,-0.003170662442995936,0.2146341463414634,0.48,0.01951219512195122,0.0,0.05853658536585366,0.0,0.02926829268292683,0.0,0.024390243902439025,0.04,0.08780487804878047,0.04,0.01951219512195122,0.0,0.043902439024390234,0.0,0.06829268292682927,0.04,0.06341463414634146,0.08,0.024390243902439025,0.08,0.03414634146341464,0.0,0.04878048780487805,0.08,0.06341463414634146,0.08,0.05365853658536585,0.0,0.03902439024390244,0.04,0.024390243902439025,0.0,0.04878048780487805,0.04,0.00975609756097561,0.0,0.024390243902439025,0.0,0.62584,0.2468,0.7728,0.09759999999999998,0.0,0,0.0,0,0.0,0,1,0.69,95,0,0,0,0,0,0,?
ACCM_2691,0.6948613005911778,732,0.022141380904986085,0.13524590163934427,0.12,0.00546448087431694,0.0,0.04098360655737705,0.04,0.05737704918032788,0.04,0.04098360655737705,0.0,0.1010928961748634,0.04,0.023224043715847,0.12,0.03961748633879782,0.0,0.030054644808743168,0.0,0.10655737704918032,0.12,0.02185792349726776,0.04,0.0273224043715847,0.0,0.049180327868852465,0.08,0.035519125683060114,0.0,0.07650273224043716,0.08,0.05601092896174864,0.16,0.049180327868852465,0.08,0.07240437158469945,0.08,0.01092896174863388,0.0,0.020491803278688527,0.0,0.4755999999999999,0.4208,0.9116,-0.07599999999999997,0.0,0,0.0,0,0.0,0,0,0.14800000000000002,96,0,0,0,0,0,0,?
ACCM_2692,0.6606741573033708,444,0.02604670467433927,0.13063063063063066,0.08,0.006756756756756757,0.0,0.018018018018018014,0.04,0.036036036036036036,0.04,0.06531531531531531,0.12,0.09234234234234234,0.04,0.011261261261261259,0.0,0.0518018018018018,0.04,0.020270270270270268,0.0,0.13063063063063066,0.04,0.038288288288288286,0.04,0.01576576576576576,0.08,0.02477477477477477,0.0,0.020270270270270268,0.0,0.045045045045045036,0.08,0.0472972972972973,0.04,0.0518018018018018,0.2,0.08108108108108109,0.04,0.060810810810810814,0.08,0.0518018018018018,0.04,0.5588000000000001,1.0036,0.9144,0.1408,0.0,0,0.0,0,0.0,0,0,0.115,97,0,0,0,0,0,0,no
ACCM_2693,0.6506024096385542,331,0.009554076426688998,0.10574018126888217,0.0,0.0030211480362537764,0.0,0.039274924471299086,0.08,0.07250755287009064,0.08,0.03625377643504532,0.04,0.08157099697885196,0.08,0.015105740181268885,0.08,0.027190332326283987,0.08,0.07250755287009064,0.0,0.09063444108761327,0.08,0.03021148036253777,0.04,0.03625377643504532,0.04,0.060422960725075525,0.08,0.027190332326283987,0.0,0.060422960725075525,0.08,0.04531722054380664,0.08,0.0513595166163142,0.08,0.07250755287009064,0.04,0.024169184290030208,0.0,0.048338368580060416,0.04,0.4786,0.616,0.9392,-0.00879999999999999,0.0,0,0.0,0,0.0,0,0,0.26,98,0,0,0,0,0,0,no
ACCM_2694,0.6892109500805152,206,0.020093066030148262,0.1941747572815534,0.16,0.009708737864077669,0.04,0.02427184466019417,0.0,0.014563106796116504,0.0,0.06796116504854369,0.08,0.06796116504854369,0.0,0.019417475728155338,0.04,0.05339805825242718,0.04,0.033980582524271837,0.12,0.1650485436893204,0.24,0.033980582524271837,0.04,0.014563106796116504,0.0,0.043689320388349516,0.12,0.0048543689320388345,0.0,0.08737864077669902,0.0,0.014563106796116504,0.0,0.02427184466019417,0.04,0.05825242718446603,0.04,0.043689320388349516,0.04,0.02427184466019417,0.0,0.71132,0.7755999999999998,0.7088000000000001,0.5612,0.0,0,0.0,0,0.0,0,0,0.275,99,0,0,0,0,0,0,no
ACCM_2695,0.5547445255474452,136,0.01713870666167036,0.0661764705882353,0.12,0.036764705882352935,0.12,0.036764705882352935,0.0,0.05147058823529412,0.0,0.02205882352941177,0.0,0.0661764705882353,0.04,0.029411764705882356,0.0,0.05882352941176471,0.04,0.05147058823529412,0.08,0.1176470588235294,0.24,0.02205882352941177,0.04,0.04411764705882353,0.08,0.08088235294117647,0.04,0.029411764705882356,0.0,0.036764705882352935,0.0,0.04411764705882353,0.04,0.02205882352941177,0.0,0.09558823529411764,0.12,0.029411764705882356,0.04,0.05882352941176471,0.0,0.6875600000000001,0.5708,0.7071999999999999,0.5159999999999999,0.0,0,0.0,0,0.0,0,0,0.325,100,0,0,0,0,0,0,?
ACCM_2696,0.5861678004535147,293,0.009616094572286252,0.08532423208191127,0.04,0.0034129692832764505,0.0,0.06484641638225255,0.08,0.05119453924914676,0.12,0.05119453924914676,0.0,0.06484641638225255,0.0,0.017064846416382253,0.04,0.04778156996587031,0.04,0.034129692832764506,0.08,0.10238907849829353,0.16,0.03071672354948805,0.04,0.027303754266211604,0.04,0.061433447098976114,0.08,0.05119453924914676,0.0,0.08873720136518773,0.12,0.054607508532423216,0.0,0.044368600682593864,0.04,0.07167235494880546,0.12,0.03071672354948805,0.0,0.017064846416382253,0.0,0.4627199999999999,0.7979999999999999,0.9716,0.06959999999999995,0.0,0,0.0,0,0.0,0,0,0.109,99,0,0,0,0,0,0,?
ACCM_2697,0.6618876941457587,278,0.00564615778760169,0.0971223021582734,0.08,0.007194244604316547,0.04,0.07194244604316546,0.08,0.04676258992805756,0.16,0.0539568345323741,0.04,0.0683453237410072,0.0,0.05035971223021583,0.08,0.0683453237410072,0.04,0.02158273381294964,0.0,0.10071942446043164,0.16,0.04316546762589928,0.08,0.025179856115107917,0.0,0.06115107913669065,0.04,0.03597122302158273,0.0,0.07553956834532374,0.08,0.04676258992805756,0.08,0.04316546762589928,0.0,0.05035971223021583,0.0,0.014388489208633094,0.0,0.017985611510791366,0.04,0.4788,0.7176,0.9576,0.10599999999999997,0.0,0,0.0,0,0.0,0,0,0.094,98,0,0,0,0,0,0,?
ACCM_2698,0.6970404984423676,427,0.022330868012010875,0.13114754098360654,0.08,0.021077283372365342,0.0,0.05620608899297424,0.08,0.05620608899297424,0.04,0.02810304449648712,0.04,0.10070257611241218,0.08,0.02810304449648712,0.08,0.049180327868852465,0.08,0.02810304449648712,0.0,0.08665105386416863,0.12,0.0234192037470726,0.04,0.02576112412177986,0.0,0.053864168618266976,0.08,0.030444964871194382,0.0,0.0702576112412178,0.08,0.04449648711943794,0.04,0.04449648711943794,0.08,0.08196721311475409,0.04,0.00468384074941452,0.0,0.0351288056206089,0.04,0.54008,0.5651999999999999,0.8780000000000002,0.1536,0.0,0,0.0,0,0.0,0,0,0.10099999999999999,97,0,0,0,0,0,0,no
ACCM_2699,0.7411347517730497,93,-0.013720655470842584,0.1827956989247312,0.2,0.010752688172043013,0.04,0.03225806451612903,0.0,0.010752688172043013,0.0,0.0,0.0,0.053763440860215055,0.08,0.0,0.0,0.021505376344086027,0.04,0.0,0.0,0.0967741935483871,0.16,0.021505376344086027,0.04,0.0,0.0,0.1935483870967742,0.0,0.04301075268817205,0.04,0.04301075268817205,0.04,0.11827956989247312,0.12,0.0967741935483871,0.08,0.06451612903225806,0.16,0.0,0.0,0.010752688172043013,0.0,0.62972,0.14800000000000002,0.7636,0.2076,0.0,0,0.0,0,0.0,0,1,0.688,96,0,0,0,0,0,0,?
ACCM_2700,0.6576576576576577,110,-0.005043527879216303,0.1,0.08,0.00909090909090909,0.04,0.1,0.12,0.054545454545454536,0.12,0.045454545454545456,0.04,0.08181818181818183,0.04,0.027272727272727268,0.04,0.045454545454545456,0.04,0.03636363636363636,0.04,0.09090909090909093,0.16,0.03636363636363636,0.04,0.027272727272727268,0.04,0.027272727272727268,0.0,0.054545454545454536,0.04,0.054545454545454536,0.04,0.06363636363636363,0.0,0.07272727272727272,0.08,0.03636363636363636,0.04,0.01818181818181818,0.0,0.01818181818181818,0.0,0.4695599999999998,0.5052,0.948,-0.026400000000000024,0.0,0,0.0,0,0.0,0,0,0.09300000000000001,95,0,0,0,0,0,0,no
ACCM_2701,0.6545530492898914,797,0.007446648653541082,0.13048933500627352,0.12,0.0,0.0,0.05018820577164367,0.04,0.05269761606022585,0.04,0.037641154328732745,0.0,0.08030112923462986,0.0,0.011292346298619823,0.0,0.056461731493099125,0.0,0.04767879548306148,0.04,0.07904642409033877,0.12,0.02132998745294856,0.04,0.041405269761606016,0.0,0.0740276035131744,0.2,0.033877038895859475,0.0,0.06398996235884567,0.12,0.0451693851944793,0.08,0.06148055207026349,0.12,0.06273525721455459,0.0,0.013801756587202008,0.08,0.036386449184441665,0.0,0.5259199999999999,1.046,0.9328,-0.026000000000000013,0.0,0,0.0,0,0.0,0,0,0.142,94,0,0,0,0,0,0,no
ACCM_2702,0.6601851851851852,359,0.007392014901261401,0.10584958217270196,0.08,0.013927576601671307,0.0,0.04456824512534819,0.04,0.08356545961002786,0.0,0.036211699164345405,0.04,0.0807799442896936,0.08,0.008356545961002786,0.0,0.055710306406685235,0.12,0.03899721448467967,0.0,0.11142061281337047,0.2,0.019498607242339837,0.0,0.019498607242339837,0.0,0.04735376044568245,0.04,0.04735376044568245,0.04,0.06963788300835655,0.04,0.08356545961002786,0.28,0.03899721448467967,0.0,0.07520891364902507,0.04,0.0027855153203342623,0.0,0.016713091922005572,0.0,0.6042399999999999,0.14800000000000002,0.7968000000000001,0.10439999999999997,0.0,0,0.0,0,0.0,0,0,0.175,93,0,0,0,0,0,0,no
ACCM_2703,0.6504065040650406,204,0.00890664265906925,0.12745098039215685,0.16,0.0,0.0,0.03431372549019608,0.0,0.0784313725490196,0.08,0.0392156862745098,0.04,0.04411764705882353,0.0,0.00980392156862745,0.04,0.05882352941176471,0.08,0.03431372549019608,0.08,0.09803921568627452,0.12,0.04411764705882353,0.04,0.0392156862745098,0.04,0.03431372549019608,0.04,0.0784313725490196,0.04,0.08823529411764706,0.16,0.05392156862745098,0.0,0.03431372549019608,0.0,0.0784313725490196,0.08,0.014705882352941175,0.0,0.00980392156862745,0.0,0.5032799999999998,0.8952,0.9352,0.21,29.6,1,0.0,0,0.0,0,0,0.127,92,0,0,0,0,0,0,?
